Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,META,META,META,META,META,GOOG,GOOG,GOOG,GOOG,GOOG,MSFT,MSFT,MSFT,MSFT,MSFT,NVDA,NVDA,NVDA,NVDA,NVDA
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,13.673333168029785,13.991999626159668,13.513999938964844,13.567999839782715,89905500,20.655138897924243,20.672710664368687,20.185105037818623,20.27076530456543,218996000,16.77750015258789,16.77750015258789,16.232999801635742,16.295499801635742,85526000,65.39320450541247,66.008906363281,63.61562062315988,63.84402847290039,55730000,27.581838714583295,27.61598924349205,27.144329906925343,27.287363052368164,29169867,34.35405324611714,34.412979322134795,33.916314387678625,34.160438537597656,29818900,0.4614922433585847,0.466487756025496,0.4574482204538945,0.46434682607650757,337148000
2014-06-13,13.652000427246094,13.78600025177002,13.438667297363281,13.761333465576172,53164500,20.25098989727332,20.303705179032864,19.961062550537125,20.048919677734375,218100000,16.352500915527344,16.46500015258789,16.17650032043457,16.313499450683594,55296000,64.25119141322496,64.51932274259973,63.38723120550343,64.05258178710938,29419000,27.332396878474558,27.33437711297837,27.00080225656709,27.30765151977539,24410836,34.59814894352557,34.99379791776494,34.39611774778101,34.707584381103516,26310000,0.4691045087317902,0.4693424024586281,0.46030283784822607,0.4648226201534271,227852000
2014-06-16,13.784000396728516,15.03266716003418,13.750666618347168,14.973999977111816,198696000,20.09943808702915,20.371793673402987,20.086258428710757,20.25098991394043,142244000,16.243000030517578,16.434499740600586,16.176000595092773,16.381000518798828,48996000,63.71492977931995,64.42992882067567,63.30777028665318,63.744720458984375,31046000,27.183925288230952,27.20174172092548,26.8008558935254,26.937454223632812,34051232,34.54766517587452,35.02749359127028,34.54766517587452,34.93489456176758,24205300,0.4626816730885837,0.46648777407379977,0.4593513028239767,0.46339529752731323,198620000
2014-06-17,14.940667152404785,15.702667236328125,14.856666564941406,15.444666862487793,199573500,20.27514897603201,20.360809207153395,20.16313278194108,20.224632263183594,118904000,16.37700080871582,16.566999435424805,16.261499404907227,16.2810001373291,58482000,63.65534038167912,64.42992835321365,63.48652148049233,63.95326232910156,27715000,26.933491541485893,26.988922962847827,26.692467088641862,26.874597549438477,28891103,34.75811107237284,35.28002900071804,33.95839609768339,35.0864143371582,22518600,0.46387113552139814,0.4683908897957728,0.46149231151218634,0.4664878249168396,157608000
2014-06-18,15.433333396911621,15.447333335876465,15.074666976928711,15.141332626342773,104103000,20.26636426340441,20.270758041309115,20.064294048905143,20.246597290039062,134056000,16.399999618530273,16.787500381469727,16.25,16.7189998626709,128030000,64.0426424989403,65.29390422992948,63.605699850770584,65.14494323730469,35570000,26.96616012300517,27.396740005999046,26.923596436117798,27.38733673095703,34835379,35.02748427729168,35.13691975680726,34.66550810070329,35.0611572265625,27097000,0.46529834826242716,0.4681529593631092,0.4610164599692193,0.46601200103759766,215536000
2014-06-19,15.2586669921875,15.687333106994629,15.133333206176758,15.185999870300293,131896500,20.270761439578354,20.272958328899,20.062100523241302,20.176315307617188,142112000,16.76300048828125,16.94499969482422,16.298999786376953,16.350000381469727,106412000,65.00591016675087,65.12508046728827,63.76458128124966,63.8936767578125,34245000,27.430394065634058,27.468007165165446,27.146804017133828,27.463058471679688,49136535,34.9938230394431,35.16218463091379,34.79179169866248,34.94331359863281,19828200,0.4574481450482724,0.4598269683140528,0.45197684586541564,0.4553072154521942,474592000
2014-06-20,15.23466682434082,15.419333457946777,15.079999923706055,15.305999755859375,73558500,20.174119451083808,20.327869872424614,19.965460199800283,19.9676570892334,403592000,16.38800048828125,16.410999298095703,16.020999908447266,16.209999084472656,121080000,64.01285834659194,64.36042898053,62.910557495765815,64.05258178710938,46466000,27.559565806971463,27.59569467491953,27.239947244468603,27.535314559936523,90166875,34.89279967359836,35.212686305720055,34.833873611264046,35.0864143371582,47764900,0.45649676346007506,0.45816193457201665,0.4467435738135592,0.4503118097782135,353148000
2014-06-23,15.300666809082031,15.932666778564453,15.214667320251465,15.814666748046875,116866500,20.05770688711778,20.123600155815854,19.89956438283075,19.950082778930664,174776000,16.166500091552734,16.377500534057617,16.070499420166016,16.36199951171875,52096000,63.87383020254344,65.20453894450871,63.774525389315365,64.91654968261719,34560000,27.475426198634132,27.962921657783408,27.43088417745837,27.960447311401367,30736155,35.12851435747098,35.355802041657874,35.094841394355036,35.34738540649414,18743900,0.44436460112037823,0.4453161190493781,0.4391311674374516,0.4450782537460327,414200000
2014-06-24,15.9313325881958,16.125333786010742,15.442000389099121,15.5,121138500,19.932516703033333,20.149961870587642,19.809517687161954,19.82928466796875,156144000,16.37700080871582,16.486499786376953,16.136999130249023,16.20800018310547,52532000,64.90661102360761,66.7040529818734,64.81723139630336,65.26411437988281,57335000,27.97233023298588,28.341343001310143,27.76545439022268,27.944120407104492,44142862,35.2126935152309,35.305289338407675,34.98540585202201,35.145347595214844,26509100,0.4443648050283566,0.44793304143619495,0.43627678548922993,0.4381798505783081,275780000
2014-06-25,15.536666870117188,15.83666706085205,15.349332809448242,15.792667388916016,87024000,19.813908521937158,19.92153265393147,19.69090951394366,19.84685516357422,147476000,16.21649932861328,16.407499313354492,16.086999893188477,16.371999740600586,46556000,65.12508510816951,67.01190666388226,65.11515235496601,66.97218322753906,44308000,27.975795461907726,28.70332728883677,27.973817120262744,28.638492584228516,39387843,35.10324487763269,35.397875139481265,34.901210404344376,35.381038665771484,20049100,0.4393690318805612,0.4429372664137367,0.4353250384145237,0.4426993727684021,215420000
2014-06-26,15.811332702636719,16.02666664123535,15.61400032043457,15.706666946411133,76821000,19.849051718109088,19.99840837203787,19.723855822590536,19.96546173095703,130516000,16.42449951171875,16.4325008392334,16.10650062561035,16.284500122070312,53990000,67.52828950740567,67.52828950740567,66.4359216336093,66.66432189941406,47714000,28.75479875421553,28.82656049084401,28.30194596120248,28.50733757019043,34839390,35.29688018939699,35.305296825568796,34.87597773372684,35.12010192871094,23604400,0.4426993769473687,0.442937270594949,0.43532504252387855,0.4367523193359375,256908000
2014-06-27,15.645999908447266,16.0,15.633333206176758,15.937333106994629,84525000,19.947883654051285,20.207061245754502,19.936900885254058,20.202669143676758,256116000,16.29400062561035,16.326000213623047,16.16349983215332,16.228500366210938,48324000,66.84307615479625,67.23037016531677,66.37633527635604,67.13106536865234,46461000,28.565738053686527,28.698870021611334,28.39845366477053,28.568706512451172,44738493,35.027499090847094,35.5999266256209,34.943316682068264,35.566253662109375,74640000,0.43627671585289995,0.4398449516911941,0.4336599982283572,0.437228262424469,302820000
2014-06-30,15.970000267028809,16.299333572387695,15.933333396911621,16.003999710083008,72429000,20.22902980445035,20.587047371248453,20.226832915033775,20.411333084106445,197929200,16.249000549316406,16.349000930786133,16.11199951171875,16.23900032043457,53426000,66.99204586267348,67.44885404799813,66.6643331721782,66.82322692871094,27102800,28.638985066525446,28.68402120394466,28.445471093902913,28.471702575683594,26275943,35.49889838867363,35.532571343319496,35.10325241088867,35.10325241088867,30793100,0.4355629875387388,0.4422236989542744,0.4355629875387388,0.4410342872142792,180512000
2014-07-01,16.163999557495117,16.229333877563477,15.91333293914795,15.981332778930664,65041500,20.540918350219727,20.661722116088622,20.455258107416476,20.540918350219727,152892000,16.292999267578125,16.65999984741211,16.2549991607666,16.61949920654297,63472000,67.11120929843311,67.96524421104482,66.92252487601617,67.58787536621094,33243000,28.62215913709378,28.92306962110258,28.539508002370535,28.83745002746582,28959290,35.23793651744247,35.482060590599446,35.094828084091056,35.24635314941406,26917000,0.44055860092566945,0.4486466191076488,0.43913129525890326,0.4460299015045166,321180000
2014-07-02,16.04400062561035,16.155332565307617,15.137999534606934,15.295332908630371,120411000,20.617797171482003,20.659528016087034,20.446474987010873,20.532136917114258,113860000,16.65999984741211,16.83799934387207,16.58300018310547,16.642499923706055,53626000,67.56801074736431,67.82620926145559,65.33361888763588,65.9890365600586,41895000,28.871102264874825,28.974540176398552,28.72460466416761,28.82086753845215,21127848,35.12851702032323,35.27162551879883,34.96015540321165,35.27162551879883,20208100,0.4443646967411041,0.4462677613664244,0.4417479793365618,0.4443646967411041,179284000
2014-07-03,15.419333457946777,15.460000038146973,14.933333396911621,15.283332824707031,77500500,20.57386568158212,20.668311808353355,20.47063367374664,20.652936935424805,91567200,16.741500854492188,16.915000915527344,16.65399932861328,16.874500274658203,38886000,66.39620778313471,66.53523602841969,65.3038397516937,65.83016204833984,25203200,28.871104354245617,28.953259483154667,28.750838226625437,28.939401626586914,14283107,35.28003035445043,35.3473762632621,34.98540003147356,35.18743133544922,15969300,0.4403207047406114,0.44959813480723787,0.4403207047406114,0.44840872287750244,136892000
2014-07-07,15.166666984558105,15.3186674118042,14.69333267211914,14.843999862670898,88405500,20.677093441493422,21.083430721757185,20.668307562234162,21.079038619995117,225872000,16.875,16.877500534057617,16.625999450683594,16.677499771118164,42578000,65.84009312031,66.10821685037659,64.66827824250197,64.83709716796875,28745000,28.89139199357256,29.023535728702132,28.685010290084783,28.81665802001953,21292298,35.14535083902896,35.45681771977521,35.11167787591301,35.34738540649414,21952400,0.4491223192941562,0.4493602129933491,0.44412677847361376,0.4448404312133789,127496000
2014-07-08,14.576666831970215,14.730667114257812,14.284667015075684,14.604666709899902,117543000,21.1449375449943,21.26134922881078,20.62877910831795,20.942867279052734,260888000,16.655000686645508,16.687000274658203,16.06999969482422,16.190500259399414,85432000,64.6086787800672,65.10521029870027,61.778450639152524,62.32463455200195,68926000,28.58949353722761,28.681943611547602,28.01909887997719,28.264331817626953,38190565,35.246351977163215,35.35578745652998,35.02748422965887,35.170589447021484,31218200,0.44365102273226503,0.44555408726651974,0.4369903110412805,0.44127219915390015,221940000
2014-07-09,14.751333236694336,14.947999954223633,14.61400032043457,14.870667457580566,61731000,20.962635298345305,21.074651524010477,20.813278655056084,20.95165252685547,145744000,16.23550033569336,16.510000228881836,16.157499313354492,16.49850082397461,63322000,62.97013021752332,64.66827097595555,62.71193548163496,64.5193099975586,51432000,28.288581410125598,28.54296960502116,28.179501914888515,28.511295318603516,22335153,35.33895587608418,35.34737572017111,34.96014317291294,35.07799530029297,18445900,0.4450783342036119,0.4564966932047723,0.4417479641344574,0.45459362864494324,387668000
2014-07-10,14.478667259216309,14.814666748046875,14.402667045593262,14.630666732788086,72958500,20.593637217070643,20.986796652146534,20.540921923302378,20.874778747558594,158744000,16.216999053955078,16.499000549316406,16.13249969482422,16.395999908447266,53300000,62.870833449936605,64.88674677413682,62.61263489285255,64.42001342773438,44422000,28.007963265419342,28.536536349766674,27.963421238548126,28.26482582092285,27134293,34.825452367701665,35.355790118625286,34.55607517607716,35.09482955932617,21854700,0.4460298839060814,0.45411790176894207,0.4424616482377707,0.4522148370742798,266308000
2014-07-11,14.707332611083984,14.773332595825195,14.506667137145996,14.541999816894531,49534500,20.945062109868488,21.061472106507292,20.83524110538123,20.9143123626709,136072000,16.73550033569336,17.350000381469727,16.73550033569336,17.309999465942383,166016000,64.82716199149415,66.12807230901015,64.34056316361324,65.87980651855469,39212000,28.30491607259482,28.747373576249302,28.280664823758357,28.664722442626953,32434806,35.10326097127076,35.43156433105469,34.918062886785265,35.43156433105469,24083000,0.4526905767573301,0.4545936413704319,0.45102540585504663,0.45316633582115173,191188000
2014-07-14,14.666000366210938,15.252667427062988,14.363332748413086,15.113332748413086,108048000,21.05488125353349,21.281112234665347,21.008756636813583,21.18446922302246,171240000,17.351499557495117,17.78849983215332,17.26799964904785,17.766000747680664,112198000,66.66431522764955,67.6971016376956,66.43591498470307,67.4289779663086,38537000,28.83398393356375,28.963157324596025,28.60780555137639,28.94632911682129,37081529,35.54099398588321,35.73460867349645,35.38946888927633,35.47364807128906,21881100,0.4550694076322337,0.4600649487759152,0.45340423670361174,0.45887553691864014,272636000
2014-07-15,15.11533260345459,15.176667213439941,14.539999961853027,14.638667106628418,85777500,21.261350255123826,21.272331351740632,20.872582903848684,20.936279296875,181911600,17.68600082397461,17.779499053955078,17.469999313354492,17.722000122070312,83418000,67.48857665224763,67.61767214547999,65.80037218056388,66.70405578613281,44213200,28.989385909746545,28.992602370782866,28.535048956181864,28.941871643066406,32460877,35.63358443080611,35.751436541732296,35.38104052313095,35.73460006713867,28748700,0.4595891227284425,0.4619679460963256,0.4564966466786321,0.46077853441238403,395440000
2014-07-16,14.788000106811523,14.986666679382324,14.454667091369629,14.477333068847656,60667500,21.29869714932305,21.327250022334688,20.808894472790115,20.81768035888672,213585200,17.7810001373291,17.965999603271484,17.649999618530273,17.795000076293945,70072000,67.07149587576107,67.46872270918738,66.60475491472053,67.19066619873047,29541600,29.101237768823133,29.121034433908683,28.814183285358336,28.836950302124023,27942506,35.78511423434406,37.30036517230265,35.759861122454716,37.10675048828125,63318000,0.462681592026445,0.4662498270261992,0.4576860516836646,0.4603027403354645,319728000
2014-07-17,14.410667419433594,14.703332901000977,14.239999771118164,14.359999656677246,69741000,20.87258206156787,20.927492569643437,20.332262863192547,20.446475982666016,229192000,17.672000885009766,17.847999572753906,17.569000244140625,17.622499465942383,72720000,66.56501984815517,67.37933130504743,65.58188947889424,65.94932556152344,38188000,28.682043532223275,28.75430127038592,28.141590939077307,28.394990921020508,60331186,38.260023346248786,38.47889115009616,37.24985708805552,37.48556137084961,82180300,0.45506936518532815,0.4638710347944343,0.45506936518532815,0.45911335945129395,324832000
2014-07-18,14.396666526794434,14.747332572937012,14.395333290100098,14.668000221252441,63805500,20.562893207034442,20.808891277013856,20.431106611561276,20.740802764892578,199952000,17.719999313354492,17.983999252319336,17.604000091552734,17.933000564575195,68148000,66.33662365698372,67.98510460104848,65.70106382596227,67.94538116455078,42456000,29.348701088885736,29.53677037978957,28.80428988399833,29.451644897460938,80283816,37.586592388454235,37.74653417327898,37.24986912318724,37.620262145996094,43407500,0.4495980957906993,0.4531663312702507,0.43794184287614246,0.4386554956436157,567816000
2014-07-21,14.483332633972168,14.880666732788086,14.447999954223633,14.702667236328125,57333000,20.863790330673673,20.865987219586867,20.584845765166914,20.633167266845703,156316000,17.905000686645508,18.085500717163086,17.836000442504883,17.988000869750977,45568000,68.33268307507355,69.47470738246898,68.02483587732594,68.91859436035156,49539000,29.286835240271564,29.417986974677863,28.964295533092123,29.173992156982422,41242922,37.510816719429066,38.01589822977623,37.22460300723769,37.74652099609375,37604400,0.4369903110412805,0.4443646754773373,0.4369903110412805,0.44127219915390015,243364000
2014-07-22,14.812666893005371,14.886667251586914,14.607333183288574,14.638667106628418,40950000,20.795699442147203,20.84182404955894,20.672700489049234,20.804485321044922,220788000,17.762500762939453,18.146499633789062,17.762500762939453,18.04199981689453,57778000,69.27608083932076,69.28600601481263,68.13405681075851,68.78947448730469,40398000,29.235855778173885,29.677817224389162,29.22991507482793,29.434812545776367,33983045,37.881203371433216,38.00747533382975,37.53606364694267,37.73809814453125,43095800,0.44460251818761815,0.44698134164488706,0.43841759421340654,0.4393691122531891,298816000
2014-07-23,14.667332649230957,14.983332633972168,14.628666877746582,14.832667350769043,46249500,20.958242323169625,21.498561521623905,20.90333181508603,21.347009658813477,371672000,17.952499389648438,18.0314998626709,17.83099937438965,17.906999588012695,53746000,69.25622777838711,70.83520225931476,69.12713228557013,70.79547882080078,78435000,29.360084880841377,29.58873762695325,29.323954115894285,29.496187210083008,24663528,38.260018673428505,38.260018673428505,37.56131933300899,37.77177047729492,52362900,0.4396069707183689,0.43984483603034924,0.4296158903121286,0.43009164929389954,297352000
2014-07-24,14.883333206176758,15.006667137145996,14.720000267028809,14.902667045593262,48682500,21.314067464938788,21.37556697870352,21.17788877321969,21.311870574951172,182916000,17.999000549316406,18.24250030517578,17.926000595092773,17.930500030517578,141774000,75.43307464126073,76.20766267243438,73.99313612961438,74.45987701416016,124168000,29.519444834804503,29.670395120408244,29.287821764094698,29.36602020263672,20702684,37.8222884643121,37.881214541144345,37.308787042290845,37.37613296508789,30725300,0.4324705859668441,0.43365999791207466,0.4277129381859219,0.43080541491508484,254576000
2014-07-25,14.847999572753906,15.131333351135254,14.783332824707031,14.904666900634766,46306500,21.27233572543237,21.489780921688038,21.226211088392446,21.452442169189453,173876000,15.864999771118164,16.243499755859375,15.73799991607666,16.20050048828125,356930000,74.4698017131529,75.14508494203521,74.14209663962076,74.66841888427734,45917000,29.220021119346914,29.292278860560604,29.053232729631258,29.151721954345703,18649061,37.29195029508934,37.59500052304964,37.29195029508934,37.46031188964844,26737700,0.42937811165688566,0.4303296582331219,0.4224795336788074,0.42319318652153015,266132000
2014-07-28,14.949999809265137,15.466667175292969,14.760000228881836,14.98799991607666,97714500,21.48538121817765,21.797272468270535,21.42607861316837,21.748950958251953,221272000,16.212499618530273,16.240999221801758,15.824999809265137,16.02050018310547,118640000,74.64854958240285,74.97626221573834,73.33770662553086,74.40028381347656,41725000,29.104702704105186,29.323950252863806,28.940538236216955,29.229915618896484,19736037,37.342467381369275,37.4687361947149,36.98049100289604,37.014163970947266,29684200,0.4250961875140736,0.4250961875140736,0.4143914808392387,0.4215279519557953,330352000
2014-07-29,15.107333183288574,15.220000267028809,14.990667343139648,15.000666618347168,50736000,21.81703834375833,21.841199095692662,21.57982460244052,21.60837745666504,172572000,16.099000930786133,16.145000457763672,15.975000381469727,16.0,57676000,74.20168834039819,74.40029796272225,72.91070306587744,73.19869232177734,41324000,29.138360816445406,29.185377192649888,28.879270009188822,28.982955932617188,26997920,36.96364052428211,37.11516561191362,36.736352892834844,36.94680404663086,27763100,0.4217659815552311,0.4286645895385381,0.42152808776490774,0.42295539379119873,217972000
2014-07-30,14.79466724395752,15.30666732788086,14.736000061035156,15.261333465576172,73917000,21.621567270272536,21.67867300554312,21.45244192729704,21.557870864868164,132040000,16.072500228881836,16.136499404907227,15.925000190734863,16.125499725341797,79380000,73.6952234729707,74.6684287995369,73.61577659397112,74.1619644165039,36853000,29.02947485886434,29.175476450664192,28.90326993263484,29.072532653808594,20329662,37.098326859243144,37.12357996855652,36.44172032725888,36.68584442138672,31921400,0.4255718964303605,0.4312810609272319,0.4243824847970281,0.43009164929389954,246184000
2014-07-31,15.284000396728516,15.426667213439941,14.766667366027832,14.886667251586914,116236500,21.34041289461306,21.404107586147468,20.938467719637373,20.997770309448242,227372000,16.000499725341797,16.034000396728516,15.593000411987305,15.649499893188477,103840000,73.48666788274907,73.65548678791069,71.93749190320477,72.14603424072266,43992000,28.734997675164088,28.8859479618891,28.210383191500185,28.289569854736328,42055146,36.517484876487714,36.77844225036883,36.26494413576448,36.3322868347168,31537500,0.4248583216071121,0.4281886634473924,0.41558089215293337,0.41629454493522644,401880000
2014-08-01,15.072667121887207,15.833333015441895,15.066666603088379,15.5513334274292,178437000,20.844028488510585,21.221813039281454,20.82425983489619,21.114187240600586,194044000,15.684499740600586,15.791500091552734,15.229499816894531,15.352999687194824,148830000,71.71902687023902,72.71209008898734,71.0536763320307,71.8580551147461,43535000,28.230183256703334,28.505358251335863,27.856519039827283,28.01588249206543,39105069,36.37437273070568,36.40804568237866,35.86087145699565,36.079742431640625,31170300,0.4162945826893292,0.42319318906671505,0.4148672769952995,0.4208143651485443,219884000
2014-08-04,15.625332832336426,16.03333282470703,15.5513334274292,15.90133285522461,89395500,21.166900939935086,21.213025560582846,20.90332952457362,20.99557876586914,159832000,15.442000389099121,15.809000015258789,15.425000190734863,15.682499885559082,84018000,71.85805212461207,73.36750482065138,71.85805212461207,73.00007629394531,30777000,28.16287395860307,28.475166044306217,27.918383137198152,28.36628532409668,28546159,36.172343815576966,36.593246105406884,36.03765521128057,36.509063720703125,34277400,0.4203385658957617,0.4239068016729933,0.4177218766738155,0.4198628067970276,241724000
2014-08-05,15.83133316040039,16.19933319091797,15.712667465209961,15.899333000183105,80829000,20.945062857994845,21.01534823634776,20.725420841175048,20.892349243164062,223732000,15.664999961853027,15.727499961853027,15.503000259399414,15.616000175476074,57042000,72.69221723335176,73.07951124339446,71.67929618627167,72.18576049804688,34986000,28.212859750254104,28.308378616534053,27.844638354372957,27.966388702392578,31024946,36.458560668682445,36.58482943986406,36.05449482068746,36.26494598388672,26266400,0.4186733239175513,0.42628558163849534,0.41510508874503843,0.4201006293296814,298136000
2014-08-06,15.926667213439941,16.761333465576172,15.905332565307617,16.595333099365234,138739500,20.811079817640117,20.97141921741099,20.802293936417758,20.85720443725586,154232000,15.541500091552734,15.788999557495117,15.510000228881836,15.694499969482422,45938000,71.52040979063763,73.20862181098965,71.29200949279794,71.96729278564453,30986000,27.803560372713235,28.245029615558124,27.715464547596085,28.030925750732422,26687069,35.97873306274414,36.34070611705587,35.53257440333809,35.97873306274414,24634000,0.41724601327872896,0.424858270904317,0.41415356552087235,0.41962486505508423,223456000
2014-08-07,16.674667358398438,17.112667083740234,16.607999801635742,16.826000213623047,112183500,20.95433132547886,21.179479830071507,20.771121241071796,20.85500144958496,186844000,15.760499954223633,15.793999671936035,15.482500076293945,15.572500228881836,58712000,72.49360327856476,73.48666633717525,72.19568133039368,72.66242218017578,38141000,28.111398656913845,28.204939176726118,27.769904766490523,27.881755828857422,22218835,36.062897842410386,36.57639900059345,35.902956174791356,36.39120101928711,30314900,0.42319307934765404,0.42699917961524864,0.4124883461334281,0.41534295678138733,407696000
2014-08-08,16.743999481201172,16.784000396728516,16.433332443237305,16.54199981689453,76351500,20.80644191496923,20.9300527404662,20.590121286278343,20.91239356994629,167460000,15.597000122070312,15.866000175476074,15.532999992370605,15.84000015258789,54118000,72.89083755327194,72.92062823587504,72.0566605580317,72.55319213867188,27202000,27.89165487506972,28.22275537163873,27.732785551530444,28.149507522583008,29895854,36.39121227775171,36.46697481979514,36.1218350640928,36.36595916748047,28942700,0.43342215189352,0.45435580873599846,0.43342215189352,0.4519769847393036,894348000
2014-08-11,17.031999588012695,17.582666397094727,17.0,17.288000106811523,121519500,21.029375786288714,21.208171882512662,20.93445988071102,21.188304901123047,146340000,15.923999786376953,16.018999099731445,15.843999862670898,15.916500091552734,49372000,72.9504228110092,73.3973058033128,72.55319601000748,72.9305648803711,24591000,28.209891062712106,28.23463642342569,28.012418502795267,28.1054630279541,24294518,36.416465388022964,36.57641031635335,36.21443408339362,36.36595916748047,20351600,0.4524526265412745,0.4543556909167092,0.44840863246710794,0.4495980441570282,344624000
2014-08-12,17.205333709716797,17.35333251953125,16.972000122070312,17.33066749572754,95734500,21.199336918578954,21.384753049436537,21.10442103709608,21.18388557434082,135180000,15.944499969482422,16.065500259399414,15.84749984741211,15.965999603271484,38316000,72.58297426162108,72.82131484727991,71.71901426213452,72.32478332519531,27419000,27.93917207106247,28.007471238994224,27.759021822393848,27.850582122802734,30840441,36.23126444787904,36.69425625503961,36.1975914990454,36.63533020019531,21431100,0.4493601788337311,0.45197686753686867,0.4446025037162385,0.4495980441570282,296152000
2014-08-13,17.46733283996582,17.709333419799805,17.30733299255371,17.354000091552734,103989000,21.223625933605998,21.46422576904297,21.199344999965643,21.46422576904297,127664000,16.3799991607666,16.586000442504883,16.30699920654297,16.31399917602539,98782000,72.61278523310064,73.73494394199467,72.54327111089431,73.25827026367188,29266000,28.077252884833936,28.457846031905834,28.00004455842122,28.446956634521484,28784812,36.770027344017144,37.19092966873233,36.63533872855748,37.10675048828125,22889500,0.4503117723796175,0.4560209664636044,0.4474571895165322,0.4522148370742798,256596000
2014-08-14,17.499332427978516,17.53333282470703,17.100000381469727,17.42533302307129,61899000,21.484095325386928,21.537071148731343,21.367106276968766,21.52161979675293,112464000,16.389999389648438,16.704500198364258,16.335500717163086,16.660499572753906,68408000,73.456886627565,73.86403860263428,73.17883014186482,73.78459930419922,22207000,28.516245349937087,28.601370826932218,28.253938097840184,28.440523147583008,19709966,37.106743787373844,37.39295423371427,37.04781451822394,37.266685485839844,19313200,0.4538799037028607,0.4538799037028607,0.4453161287245641,0.44721919298171997,255992000
2014-08-15,17.43199920654297,17.472667694091797,17.233333587646484,17.46733283996582,58018500,21.60990812688664,21.67392133468626,21.38034404224786,21.627567291259766,195804000,16.700000762939453,16.75,16.416000366210938,16.681499481201172,77934000,73.80445583134038,74.13216850174332,72.49361272619943,73.1192398071289,38846600,28.59938924802099,28.674617334763028,28.236118445477537,28.38261604309082,30383189,37.527651427307084,37.79702864827979,37.37612633910621,37.704429626464844,41611300,0.4486465360319253,0.4555451126423142,0.44436464818231985,0.45292842388153076,369796000
2014-08-18,17.549999237060547,17.817333221435547,17.316667556762695,17.32933235168457,87738000,21.740145207880925,21.934392688345394,21.627571800689154,21.888038635253906,190288000,16.77400016784668,16.889999389648438,16.688499450683594,16.726499557495117,49708000,73.48666722582149,74.20167384890252,73.44694379382034,74.07257080078125,23974000,28.512781926150467,28.92851383272542,28.507337227367646,28.81220817565918,25682318,37.830711229148115,37.973819732666016,37.61184336705299,37.973819732666016,26891100,0.4548314714929366,0.459589146836077,0.4503117182000007,0.45911335945129395,284076000
2014-08-19,17.257999420166016,17.288667678833008,16.774667739868164,17.117332458496094,80022000,21.943221431921383,22.223553556757878,21.923354447602556,22.19044303894043,277596000,16.743499755859375,16.79050064086914,16.65049934387207,16.756500244140625,34276000,74.29104945308102,75.05571229696996,73.99313506348311,74.7677230834961,26679000,28.952766373100555,29.068577923239324,28.903273756052826,29.04482078552246,19573592,38.09239211191219,38.40580425360132,37.97380390863989,38.397335052490234,28139500,0.45923281495249646,0.46520618078128245,0.45756024973383236,0.46281683444976807,248260000
2014-08-20,16.97800064086914,17.249332427978516,16.866666793823242,17.047332763671875,45418500,22.170581082194253,22.314057207589062,22.062419928740955,22.199275970458984,210796000,16.733999252319336,16.857999801635742,16.701000213623047,16.788999557495117,36210000,74.44993987112609,74.65848220749281,74.1023693105149,74.29104614257812,22917000,28.996317826841945,29.036899384160296,28.832497902442395,28.927522659301758,20734771,38.405796980458625,38.45662187135868,38.03309080771501,38.075443267822266,24770500,0.46114434558570433,0.4632947747300805,0.4587549988585706,0.45994967222213745,221468000
2014-08-21,17.101333618164062,17.253332138061523,16.884000778198242,16.95599937438965,43734000,22.19926732701922,22.280939693609955,22.097729664919395,22.201475143432617,133912000,16.823999404907227,16.82900047302246,16.611499786376953,16.64550018310547,39422000,74.40028970493645,74.66842099943229,73.89383295128096,74.05271911621094,20102000,28.89436419979162,28.928016829215643,28.761724450954137,28.87209129333496,18296094,37.98228025186168,38.32957572587225,37.973811049158066,38.30416488647461,22285500,0.45875496589010356,0.46114431244552667,0.4549320284913812,0.455648809671402,272796000
2014-08-22,16.96933364868164,17.1299991607666,16.840667724609375,17.118667602539062,42501000,22.13746609251271,22.397932903825094,22.11539297644979,22.364822387695312,176736000,16.649499893188477,16.70400047302246,16.540000915527344,16.579500198364258,44224000,73.82431125706525,74.21161285761151,73.05965596186911,74.05271911621094,20897000,28.882981390867617,28.96444551844739,28.73697978776567,28.83200454711914,15781209,38.41427912971612,38.51592894578316,38.17710268813305,38.244869232177734,18294500,0.45517092525945785,0.4597107005972866,0.45230371522060925,0.45588773488998413,251224000
2014-08-25,17.21266746520996,17.57866668701172,17.21266746520996,17.503332138061523,64771500,22.468565202139942,22.552443706789344,22.355990134372387,22.413381576538086,161080000,16.660499572753906,16.838499069213867,16.635499954223633,16.701000213623047,39154000,74.42014872538849,74.75778653173485,74.27118774992452,74.49958801269531,19734000,28.938908291527888,28.952766148467738,28.65581423478503,28.7152042388916,27228551,38.456637514793805,38.49051755789002,38.151694507919615,38.261810302734375,16910000,0.457799183679963,0.460905339525618,0.45564875494839213,0.4566045105457306,153380000
